5415	K	The Keep-Alive ' K ' bit indicates the packet is a Data Channel Keep-Alive packet . This packet is used to map the data channel to the control channel for the specified Session ID and to maintain freshness of the data channel . The ' K ' bit MUST NOT be set for data packets containing user data .	210	0
5415	Flags	A set of reserved bits for future flags in the CAPWAP Header . All implementations complying with this protocol MUST set to zero any bits that are reserved in the version of the protocol supported by that implementation . Receivers MUST ignore all bits not defined for the version of the protocol they support .	500	0
4165	Spare	The Spare field SHOULD be set to all zeroes ( 0's ) by the sender and ignored by the receiver . The Spare field SHOULD NOT be used for proprietary information .	231	0
4165	Message Class	The following List contains the valid Message Classes : Value ( decimal ) Message Class --------- ------------- 11 M2PA Messages Other values are invalid for M2PA .	231	0
4165	Message Type	The following list contains the message types for the defined messages . Value ( decimal ) Message Type --------- ------------- 1 User Data 2 Link Status Other values are invalid .	240	0
4204	Vers	Protocol version number . This is version 1 .	220	0
4204	Flags	The following bit-values are defined . All other bits are reserved and should be sent as zero and ignored on receipt . 0x01 : ControlChannelDown 0x02 : LMP Restart This bit is set to indicate that a nodal failure has occurred and the LMP control state has been lost . This flag may be reset to 0 when a Hello message is received with RcvSeqNum equal to the local TxSeqNum .	240	0
4204	Msg Type	The following values are defined . All other values are reserved 1 = Config 2 = ConfigAck 3 = ConfigNack	240	0
4204	LMP Length	The total length of this LMP message in bytes , including the common header and any variable-length objects that follow .	100	1
4233	Version	The version field contains the version of the IUA adaptation layer . The supported versions are the following : Value Version ----- ------- 1 Release 1.0	220	0
4233	Reserved	The Reserved field is 8 bits . It SHOULD be set to all ' 0's and ignored by the receiver .	231	0
4233	Message Class	The following list contains the valid Message Classes : Message Class : 8 bits ( unsigned integer ) 0 Management ( MGMT ) Message 1 Reserved for Other SIGTRAN Adaptation Layer 2 Reserved for Other SIGTRAN Adaptation Layers 3 ASP State Maintenance ( ASPSM ) Messages 4 ASP Traffic Maintenance ( ASPTM ) Messages 5 Q.921/Q.931 Boundary Primitives Transport ( QPTM ) Messages 6 Reserved for Other SIGTRAN Adaptation Layer 7 Reserved for Other SIGTRAN Adaptation Layer 8 Reserved for Other SIGTRAN Adaptation Layer 9 to 127 Reserved by the IETF 128 to 255 Reserved for IETF-Defined Message Class extensions	240	0
4233	Message Type	The following list contains the message names for the defined messages . Q.921/Q.931 Boundary Primitives Transport ( QPTM ) Messages 0 Reserved 1 Data Request Message 2 Data Indication Message 3 Unit Data Request Message 4 Unit Data Indication Message 5 Establish Request 6 Establish Confirm 7 Establish Indication 8 Release Request 9 Release Confirm 10 Release Indication 11 to 127 Reserved by the IETF 128 to 255 Reserved for IETF-Defined QPTM extensions	240	0
4233	Message Length	The Message Length defines the length of the message in octets , including the Common Header . The Message Length MUST include parameter padding bytes , if any . Note : A receiver SHOULD accept the message whether or not the final parameter padding is included in the message length .	100	0
4271	Length	This 2-octet unsigned integer indicates the total length of the message , including the header in octets . Thus , it allows one to locate the ( Marker field of the ) next message in the TCP stream . The value of the Length field MUST always be at least 19 and no greater than 4096 , and MAY be further constrained , depending on the message type .  padding  of extra data after the message is not allowed . Therefore , the Length field MUST have the smallest value required , given the rest of the message .	100	0
4271	Type	This 1-octet unsigned integer indicates the type code of the message . This document defines the following type codes : 1 - OPEN 2 - UPDATE 3 - NOTIFICATION 4 - KEEPALIVE [ RFC2918 ] defines one more type code .	240	0
4286	Type	The Type field identifies the message as an Advertisement . It is set to 0x30 for IPv4 and 151 for IPv6 .	240	0
4286	Checksum	The checksum field is set as follows : 1 . For IPv4 it is the 16-bit one's complement of the one's complement sum of the IGMP message , starting with the Type field . For computing the checksum , the checksum field is set to 0 . 2 . For IPv6 it is ICMPv6 checksum as specified in [ 6 ].	400	0
4286	Query Interval	The Query Interval field is set to the Query Interval value ( in seconds ) in use by IGMP or MLD on the interface . If IGMP or MLD is not enabled on the advertising interface , this field MUST be set to 0 . Note that this is the Querier's Query Interval ( QQI ), not the Querier's Query Interval Code ( QQIC ) as specified in the IGMP/MLD specifications .	400	0
4286	Robustness Variable	This field is set to the Robustness Variable in use by IGMPv2 [ 2 ], IGMPv3 [ 7 ], or MLD [ 8 ] [ 9 ] on the advertising interface . If IGMPv1 is in use or no group management protocol is enabled on the interface , this field MUST be set to 0 .	231	0
4302	RESERVED	This 16-bit field is reserved for future use . It MUST be set to  zero  by the sender , and it SHOULD be ignored by the recipient . ( Note that the value is included in the ICV calculation , but is otherwise ignored by the recipient .)	500	0
5413	Type	Type ( 1 octet ): the type of SLAPP message	231	0
5413	Length	Length ( two octets ): the length of the SLAPP message , including the entire SLAPP header	100	0
5414	Version	This field indicates the protocol version .	220	0
5414	M	The MAC-type field , ' M ', distinguishes between Local MAC WTPs and Split MAC WTPs . It is used to efficiently realize interoperability between WTPs of the two different designs . A ' 0 ' value indicates WiCoP exchanges with a Split MAC WTP while a ' 1 ' value indicates WiCoP exchanges with a Local MAC WTP . The presence of this classification bit in the WiCoP common header serves to expedite processing of WiCoP and WLAN traffic at the AC . With a single parsing of the WiCoP common header once , the AC will be able to determine the appropriate processing required for the particular WiCoP packet .	210	0
5414	R	The retransmission field , ' R ', is used to differentiate between the first and subsequent transmissions of WiCoP packets . The ' R ' field is used for critical WiCoP packets such as those relating to security key exchanges . A ' 0 ' value for the ' R ' field indicates the first transmission of a WiCoP packet , while a ' 1 ' value indicates a retransmission .	210	0
5414	E	The encryption field , ' E ', is used to indicate if the WiCoP packet is encrypted between the AC and WTPs . The ' E ' field is used for those WiCoP packets that are exchanged during initialization . A ' 0 ' value indicates the WiCoP packet is unencrypted , while a ' 1 ' value indicates the packet is encrypted .	210	0
5414	F	The fragmentation field indicates if the packet is a fragment of a larger packet . A ' 0 ' value indicates a non-fragmented packet while a ' 1 ' value indicates a fragmented packet . The ' F ', ' L ', ' Fragment ID ', and ' Fragment No .' fields are used together .	210	0
5414	L	This field is used to indicate the last fragment of a larger packet . It is only valid when the ' F ' field has a ' 1 ' value . A ' 0 ' value for the ' L ' field indicates the last fragment of a larger packet while a ' 1 ' value indicates an intermediate fragment of a larger packet . The ' F ', ' L ', ' Fragment ID ', and ' Fragment No .' fields are used together .	210	0
5414	Length	This field specifies the length of the WiCoP payload following the header	100	0
5414	Msg Type	The message type field specifies the type of control message transported in the packet . The list of control messages is presented in Section 5.2.1 .	231	0
3549	Netlink message header	The Netlink message header is generic for all services,whereas the IP Service Template header is specific to a service.Each IP Service then carries parameterization data ( CPC->FEC direction ) or response(FEC->CPC direction).These parameterizations are in TLV ( Type-Length-Value ) format and are unique to the service .	231	0
3549	Length	32 bits . The length of the message in bytes , including the header .	100	0
3549	Error code	integer ( typically 32 bits ). An error code of zero indicates that the message is an ACK response . An ACK response message contains the original Netlink message header , which can be used to compare against ( sent sequence numbers , etc ). A non-zero error code message is equivalent to a Negative ACK ( NACK ). In such a situation , the Netlink data that was sent down to the kernel is returned appended to the original Netlink message header . An error code printable via the perror () is also set ( not in the message header , rather in the executing environment state variable ).	301	0
3549	Device Type	16 bit . This defines the type of the link . The link could be Ethernet , a tunnel , etc . We are interested only in IPv4 , although the link type is L3 protocol-independent .	231	0
3549	Interface Index	32 bit . Uniquely identifies interface .	231	0
1970	Reserved	These fields are unused . They MUST be initialized to zero by the sender and MUST be ignored by the receiver .	500	0
5096	MH Type	8-bit selector . Identifies the particular mobility message in question . Current values are specified in Section 6.1.2 and onward . An unrecognized MH Type field causes an error indication to be sent .	230	0
5096	Reserved	8-bit field reserved for future use . The value MUST be initialized to zero by the sender , and MUST be ignored by the receiver .	500	0
5793	Remediation Parameters	The Remediation Parameters field contains the actual remediation parameters carried in this PB-TNC message . The length of this field can be determined by subtracting the length of the fixed - length fields at the start of the PB-TNC message ( the fields Flags , PB-TNC Vendor ID , PB-TNC Message Type , and PB-TNC Message Length ) and the fixed-length fields at the start of the PB - Remediation-Parameters message ( Reserved , Remediation Parameters Vendor ID , and Remediation Parameters Type ) from the message length contained in the PB-TNC Message Length field . The length of these fixed-length fields is 20 octets . Therefore , any Posture Broker Client that receives a PB-Remediation-Parameters message with a PB-TNC Message Length field whose value is less than 20 MUST consider this a malformed message . The Posture Broker Client MUST respond with a fatal Invalid Parameter error code in a CLOSE batch .	400	1
5793	Remediation String Length	The Remediation String Length contains the length of the Remediation String field in octets .	100	0
5793	Remediation String	The Remediation String field MUST contain a UTF-8 [ 6 ] encoded string . This string contains human-readable instructions for remediation that MAY be displayed to the user by the Posture Posture Broker Client receives a Reason String that does contain a NUL termination , it MUST respond with a fatal Invalid Parameter error in a CLOSE batch . Broker Client . NUL termination MUST NOT be included . If a	400	1
5793	Lang Code Len	The Lang Code Len field contains the length of the Remediation String Lang Code field in octets . This value may be set to zero to indicate that the language code for the Remediation String field is not known .	100	0
5793	Remediation String Lang Code	The Remediation String Lang Code field contains a US-ASCII string composed of a well-formed RFC 4646 [ 3 ] language tag that indicates the language(s ) used in the Remediation String in the Remediation Parameters field . A zero-length string may be sent for this field ( essentially omitting this field ) to indicate that the language code for the Remediation String field is not known .	231	1
5793	Flags	This field defines flags relating to the error . Bit 0 of this flags field ( the most significant bit ) is known as the FATAL flag . If the FATAL bit is cleared ( value 0 ), the Posture Broker Client or Posture Broker Server that receives this PB-TNC message SHOULD process this error and then continue with the exchange . If the FATAL flag is set ( value 1 ), the Posture Broker Client or Posture Broker Server that receives this PB-TNC message MUST terminate the exchange after processing the error . In addition , any Posture Broker Client or Posture Broker Server that sends a fatal error MUST NOT process the batch that caused the error and MUST terminate the exchange after sending the batch containing the error report . A PB-Error message with the FATAL flag set MUST always be sent in a CLOSE batch since the sender will be terminating the exchange immediately after sending the batch .	231	0
5793	Error Code Vendor ID	The Error Code Vendor ID field identifies a vendor by using the SMI Private Enterprise Number ( PEN ). Any organization can receive its own unique PEN from IANA , the Internet Assigned Numbers Authority . The Error Code Vendor ID qualifies the Error Code field so that each vendor has 2^16 separate Error Codes available for its use . Error codes standardized by the IETF are always used with the value zero ( 0 ) in this field . For detailed descriptions of those messages , see the next few subsections .	231	0
5793	Error Code	The Error Code field identifies the type of error being signaled with this message . The format of the Error Parameters field depends on the value of the Error Code Vendor ID and the Error Code . However , any recipient that does not understand a particular error code can process the error fairly well by using the FATAL flag to determine whether the error is fatal and the PB - TNC Message Length to skip over the Error Parameters field ( or log it ).	231	0
5793	Reserved	The Reserved bits MUST be set to 0 on transmission and ignored on reception .	500	0
5793	Reason String Length	The Reason String Length field contains the length of the Reason String field in octets .	100	0
5793	Reason String	The Reason String field contains a UTF-8 encoded string that provides a human-readable reason for the Posture Broker Server's assessment decision . NUL termination MUST NOT be included . If a Posture Broker Client receives a Reason String that does contain a NUL termination , it MUST respond with a fatal Invalid Parameter error code in a CLOSE batch . A zero-length string MUST NOT be sent since this is the same as sending no reason string at all , leaving the reason unspecified .	400	1
5793	Lang Code Len	The Lang Code Len field contains the length of the Reason String Language Code field in octets .	100	0
5793	Reason String Language Code	The Reason String Language Code field contains a US-ASCII string containing a well-formed RFC 4646 [ 3 ] language tag that indicates the language(s ) used in the Reason String in this message . NUL termination MUST NOT be included in this field . A zero-length string MAY be sent for this field ( essentially omitting this field ) to indicate that the language code for the reason string is not known .	231	1
5798	Source Address	This is the primary IPv4 address of the interface the packet is being sent from .	230	0
5798	Destination Address	The IPv4 multicast address as assigned by the IANA for VRRP is : 224.0.0.18 This is a link-local scope multicast address . Routers MUST NOT forward a datagram with this destination address , regardless of its TTL .	230	0
5798	Protocol	The IPv4 protocol number assigned by the IANA for VRRP is 112 ( decimal ).	231	0
5798	Next Header	The IPv6 Next Header protocol assigned by the IANA for VRRP is 112 ( decimal ).	231	0
5798	Version	The version field specifies the VRRP protocol version of this packet .	220	0
5798	Type	The type field specifies the type of this VRRP packet . The only packet type defined in this version of the protocol is : 1 ADVERTISEMENT A packet with unknown type MUST be discarded .	231	0
5798	Virtual Rtr ID	The Virtual Rtr ID field identifies the virtual router this packet is reporting status for .	230	0
5798	Priority	The priority field specifies the sending VRRP router's priority for the virtual router . Higher values equal higher priority . This field is an 8-bit unsigned integer field . The priority value for the VRRP router that owns the IPvX address associated with the virtual router MUST be 255 ( decimal ). VRRP routers backing up a virtual router MUST use priority values between 1-254 ( decimal ). The default priority value for VRRP routers backing up a virtual router is 100 ( decimal ). The priority value zero ( 0 ) has special meaning , indicating that the current Master has stopped participating in VRRP . This is used to trigger Backup routers to quickly transition to Master without having to wait for the current Master to time out .	230	0
760	Protocol	8 bits This field indicates the next level protocol used in the data portion of the internet datagram . The values for various protocols are specified in reference [ 6 ].	231	0
760	Header Checksum	16 bits A checksum on the header only . Since some header fields may change ( e.g ., time to live ), this is recomputed and verified at each point that the internet header is processed .	301	0
760	Source Address	32 bits The source address . The first octet is the Source Network , and the following three octets are the Source Local Address .	230	0
760	Destination Address	32 bits The destination address . The first octet is the Destination Network , and the following three octets are the Destination Local Address .	230	0
760	Options	variable The option field is variable in length . There may be zero or more options . There are two cases for the format of an option :	400	1
761	Source Port	16 bits The source port number .	230	0
761	Destination Port	16 bits The destination port number .	230	0
761	Reserved	6 bits Reserved for future use . Must be zero .	500	0
761	URG	Control Bits : 8 bits ( from left to right ):	231	0
761	ACK	Control Bits : 8 bits ( from left to right ):	231	0
761	EOL	Control Bits : 8 bits ( from left to right ):	231	0
761	RST	Control Bits : 8 bits ( from left to right ):	231	0
761	SYN	Control Bits : 8 bits ( from left to right ):	231	0
1967	PPP Protocol	The PPP Protocol field is described in the Point-to-Point Protocol Encapsulation [ 1 ]. When the LZS-DCP compression protocol is successfully negotiated by the PPP Compression Control Protocol [ 2 ], the value is 00FD or 00FB hex . This value MAY be compressed when Protocol-Field-Compression is negotiated .	400	0
1967	DCP-Header	The DCP-Header is nominally one octet in length , but may be extended through the use of the extension bit .	400	0
1967	(History Number)	The number of the compression history which was used , ranging from 1 to the negotiated value in the History Count field . If the negotiated History Count is less than 2 , this field is removed . If the negotiated History Count is 2 or more , but less than 256 , this field is 1 octet . If 256 or more histories are negotiated , this field is 2 octets , most significant octet first . If multiple histories are used in one direction on a link , the history number field MUST be present on all packets in both directions , and sized according to the largest number of histories in either direction . If multiple histories are used , this field MUST be present in uncompressed as well as compressed packets .	100	0
1967	Data	The data field MUST contain a single datagram in either compressed or uncompressed form , depending on the state of the C/U bit in the Header . This length of this field is always be an integer number of octets . This field is required in all packets that do not have the R-R bit set to  1 . If the C/U bit is set to  0 , the data field contains the uncompressed form of the datagram . If the C/U bit is set to  1 , the form of the data field is one block of compressed data as defined in 3.2 of X3.241-1994 , with the following exceptions : 1 ) the end marker may be followed with additional octets containing only zeros; 2 ) if the final octet in the block of compressed data has a value of  0 , then it MAY be removed from the data field . There is only one end marker per block of compressed data .	400	1
1967	LCB	Longitudinal Check Byte The LCB field is one octet in length , and if present MUST be the last octet in the data compression packet . When the check-mode field is set to  LCB  or  Sequence Number + LCB , this field MUST be present in all packets where the data field contains compressed data . This field MUST NOT be present in data compression packets where the data field contains uncompressed data . This field contains the result of the LCB calculation , in accordance with the following paragraph . The LCB octet is the Exclusive-OR of FF(hex ) and each octet of the uncompressed datagram ( prior to the compression transformation ). On receipt , the receiver computes the Exclusive-OR of FF(hex ) and each octet of the decompressed packet . If this value does not match the received LCB , then a receive failure for that history has occurred . The receive failure is handled according to the history synchronization procedure in section 3.5 .	301	0
1970	Type	4	240	0
1970	Length	The length of the option in units of 8 octets .	100	0
1970	IP header	Redirected Header option is used in Redirect messages and contains all or part of the packet that is being redirected .	231	1
1970	data	original packet truncated to ensure that the size of the redirect message does not exceed 576 octets .	400	1
2328	AuType	Identifies the authentication procedure to be used for the packet . Authentication is discussed in Appendix D of the specification . Consult Appendix D for a list of the currently defined authentication types .	240	0
2328	Authentication	A 64-bit field for use by the authentication scheme . See Appendix D for details .	400	0
2340	COS	The Class of Service field is used to provide routing class of service . The COS field also affects the Emission Priority of the packet in the scheduler .	231	0
2473	Tun Encap Lim	8 bit unsigned integer . The Tunnel Encapsulation Limit option specifies how many additional levels of encapsulation are permitted to be prepended to the packet -- or , in other words , how many further levels of nesting the packet is permitted to undergo -- not counting the encapsulation in which the option itself is contained . For example , a Tunnel Encapsulation Limit option containing a limit value of zero means that a packet carrying that option may not enter another tunnel before exiting the current tunnel .	100	0
2641	Destination address	This 6-octet field contains the Media Access Control ( MAC ) address of the multicast channel over which all switches in the fabric receive ISMP packets . The destination address fields of all ISMP packets contain a value of 01-00-1D-00-00-00 .	230	0
2641	Source address	This 6-octet field contains the physical ( MAC ) address of the switch originating the ISMP packet .	230	0
2641	Type	This 2-octet field identifies the type of data carried within the frame . The type field of ISMP packets contains the value 0x81FD .	240	0
2641	ISMP Version	This 2-octet field contains the version number of the InterSwitch Message Protocol to which this ISMP packet adheres . The VlanHello protocol uses ISMP Version 3.0 .	220	0
2641	ISMP message type	This 2-octet field contains a value indicating which type of ISMP message is contained within the message body . VlanHello Interswitch Keepalive messages have a message type of 2 .	240	0
2641	Sequence number	This 2-octet field contains an internally generated sequence number used by the various protocol handlers for internal synchronization of messages .	231	0
2641	Code length	This 1-octet field contains the number of octets in the Authentication code field of the message .	100	0
2641	Authentication code	This variable-length field contains an encoded value used for authentication of the ISMP message .	301	1
2643	Destination address	This 4-octet field specifies the type of address contained in the structure .	230	0
2643	Source address	This 1-octet field contains the length of the value of the address .	230	0
2643	Type	This 2-octet field identifies the type of data carried within the frame . Except where otherwise noted , the type field of ISMP packets contains the value 0x81FD .	240	0
2643	Version	This 2-octet field contains the version number of the InterSwitch Message Protocol to which this ISMP packet adheres . This document describes ISMP Version 2.0 .	220	0
2643	ISMP message type	This 2-octet field contains a value indicating which type of ISMP message is contained within the message body . The following table lists each ISMP message , along with its message type and the section within this document that describes the message in detail : Message Name Type Description Interswitch Link State message 3 See note below Interswitch BPDU message 4 Section 6.2 Interswitch Remote Blocking message 4 Section 6.3 Interswitch Resolve message 5 Section 6.4 Interswitch New User message 5 Section 6.5 Interswitch Tag-Based Flood message 7 Section 6.6 Interswitch Tap/Untap message 8 Section 6.7	240	0
2643	Sequence number	This 2-octet field contains an internally generated sequence number used by the various protocol handlers for internal synchronization of messages .	231	0
2661	Tunnel ID	Tunnel ID indicates the identifier for the control connection . L2TP tunnels are named by identifiers that have local significance only . That is , the same tunnel will be given different Tunnel IDs by each end of the tunnel . Tunnel ID in each message is that of the intended recipient , not the sender . Tunnel IDs are selected and exchanged as Assigned Tunnel ID AVPs during the creation of a tunnel .	231	0
3451	Header Extensions	Header Extensions are used in LCT to accommodate optional header fields that are not always used or have variable size .	400	1
3489	STUN Message Type	The Message Types can take on the following values : 0x0001 : Binding Request 0x0101 : Binding Response 0x0111 : Binding Error Response 0x0002 : Shared Secret Request 0x0102 : Shared Secret Response 0x0112 : Shared Secret Error Response	240	0
3489	Message Length	The message length is the count , in bytes , of the size of the message , not including the 20 byte header .	100	0
3489	Transaction ID	The transaction ID is a 128 bit identifier . It also serves as salt to randomize the request and the response . All responses carry the same identifier as the request they correspond to	231	0
5086	... IPv4/IPv6 and UDP (demultiplexing layer) headers...	CESoPSN implementations working with IPv4 PSN MUST set the  Don't Fragment  flag in IP headers of the packets they generate .	231	1
5086	OPTIONAL	Fixed RTP Header ( see [ RFC3550 ])	100	0
5086	Packetized TDM data (Payload)... ...	All the services considered in this document are treated as sequences of  basic structures  ( see Section 3 above ). The payload of a CESoPSN packet always consists of a fixed number of octets filled , octet by octet , with the data contained in the corresponding consequent basic structures that preserve octet alignment between these structures and the packet payload boundaries , in accordance with the following rules	100	0
5096	Payload Proto	8-bit selector . Identifies the type of header immediately following the Mobility Header . Uses the same values as the IPv6 Next Header field [ 11 ]. This field is intended to be used by a future extension ( see Appendix B.1 ). Implementations conforming to this specification SHOULD set the payload protocol type to IPPROTO_NONE ( 59 decimal ).	231	0
5096	Header Len	8-bit unsigned integer , representing the length of the Mobility Header in units of 8 octets , excluding the first 8 octets . The length of the Mobility Header MUST be a multiple of 8 octets .	100	0
5096	Checksum	16-bit unsigned integer . This field contains the checksum of the Mobility Header . The checksum is calculated from the octet string consisting of a  pseudo-header  followed by the entire Mobility Header starting with the Payload Proto field . The checksum is the 16-bit one's complement of the one's complement sum of this string . The pseudo-header contains IPv6 header fields , as specified in Section 8.1 of RFC 2460 [ 11 ]. The Next Header value used in the pseudo-header is 2 . The addresses used in the pseudo-header are the addresses that appear in the Source and Destination Address fields in the IPv6 packet carrying the Mobility Header . Note that the procedures of calculating upper layer checksums while away from home described in Section 11.3.1 apply even for the Mobility Header . If a mobility message has a Home Address destination option , then the checksum calculation uses the home address in this option as the value of the IPv6 Source Address field . The type 2 routing header is treated as explained in [ 11 ]. The Mobility Header is considered as the upper layer protocol for the purposes of calculating the pseudo-header . The Upper-Layer Packet Length field in the pseudo-header MUST be set to the total length of the Mobility Header .	301	0
5096	Message Data	The ' Message Data ' field carries the data specific to the experimental protocol extension . The total length of the message is indicated by the ' Header Len ' field in the Mobility Header .	240	1
5101	Version Number	Version of Flow Record format exported in this message . The value of this field is 0x000a for the current version , incrementing by one the version used in the NetFlow services export version 9 [ RFC3954 ].	220	0
5101	Length	Total length of the Set , in octets , including the Set Header , all records , and the optional padding .	100	0
5101	Observation Domain ID	A 32-bit identifier of the Observation Domain that is locally unique to the Exporting Process . The Exporting Process uses the Observation Domain ID to uniquely identify to the Collecting Process the Observation Domain that metered the Flows . It is RECOMMENDED that this identifier also be unique per IPFIX Device . Collecting Processes SHOULD use the Transport Session and the Observation Domain ID field to separate different export streams originating from the same Exporting Process . The Observation Domain ID SHOULD be 0 when no specific Observation Domain ID is relevant for the entire IPFIX Message , for example , when exporting the Exporting Process Statistics , or in case of a hierarchy of Collectors when aggregated Data Records are exported .	230	0
5106	Code	The Code field is one octet and identifies the Type of EAP packet . EAP Codes are assigned as follows : 1 Request 2 Response 3 Success 4 Failure Since EAP only defines Codes 1-4 , EAP packets with other codes MUST be silently discarded by both authenticators and peers .	240	0
5106	Identifier	The Identifier field is one octet and aids in matching Responses with Requests .	301	0
5106	Length	The Length field is two octets and indicates the length , in octets , of the EAP packet including the Code , Identifier , Length , and Data fields . Octets outside the range of the Length field should be treated as Data Link Layer padding and MUST be ignored upon reception . A message with the Length field set to a value larger than the number of received octets MUST be silently discarded .	100	0
5191	Message Type	The Message Type field is two octets , and it is used in order to communicate the message type with the message . Message Type allocation is managed by IANA [ IANAWEB ]	301	0
