791	IHL	Internet Header Length is the length of the internet header in 32 bit words , and thus points to the beginning of the data . Note that the minimum value for a correct header is 5 . 	100	0
791	Type of Service	The Type of Service provides an indication of the abstract parameters of the quality of service desired . These parameters are to be used to guide the selection of the actual service parameters when transmitting a datagram through a particular network . Several networks offer service precedence , which somehow treats high precedence traffic as more important than other traffic ( generally by accepting only traffic above a certain precedence at time of high load ). The major choice is a three way tradeoff between low-delay , high-reliability , and high-throughput . 	240	0
791	Total Length	Total Length is the length of the datagram , measured in octets , including internet header and data . This field allows the length of a datagram to be up to 65,535 octets . Such long datagrams are impractical for most hosts and networks . All hosts must be prepared to accept datagrams of up to 576 octets ( whether they arrive whole or in fragments ). It is recommended that hosts only send datagrams larger than 576 octets if they have assurance that the destination is prepared to accept the larger datagrams . 	100	0
791	Identification	An identifying value assigned by the sender to aid in assembling the fragments of a datagram . 	400	0
791	Flags	Flags : 3 bits 	231	0
791	Fragment Offset	Fragment Offset : 13 bits 	110	0
791	Time to Live	This field indicates the maximum time the datagram is allowed to remain in the internet system . If this field contains the value zero , then the datagram must be destroyed . This field is modified in internet header processing . The time is measured in units of seconds , but since every module that processes a datagram must decrease the TTL by at least one even if it process the datagram in less than a second , the TTL must be thought of only as an upper bound on the time a datagram may exist . The intention is to cause undeliverable datagrams to be discarded , and to bound the maximum datagram lifetime . 	122	0
791	Protocol	This field indicates the next level protocol used in the data portion of the internet datagram . The values for various protocols are specified in " Assigned Numbers " [ 9 ]. 	231	0
791	Header Checksum	A checksum on the header only . Since some header fields change ( e.g ., time to live ), this is recomputed and verified at each point that the internet header is processed . 	301	0
791	Source Address	Source Address : 32 bits 	230	0
791	Destination Address	Destination Address : 32 bits 	230	0
791	Options	The options may appear or not in datagrams . They must be implemented by all IP modules ( host and gateways ). What is optional is their transmission in any particular datagram , not their implementation . 	400	0
791	Padding	The internet header padding is used to ensure that the internet header ends on a 32 bit boundary . The padding is zero . 	302	0
791	Identification	The choice of the Identifier for a datagram is based on the need to provide a way to uniquely identify the fragments of a particular datagram . The protocol module assembling fragments judges fragments to belong to the same datagram if they have the same source , destination , protocol , and Identifier . Thus , the sender must choose the Identifier to be unique for this source , destination pair and protocol for the time the datagram ( or any fragment of it ) could be alive in the internet . 	231	0
791	Type of Service	The type of service ( TOS ) is for internet service quality selection . The type of service is specified along the abstract parameters precedence , delay , throughput , and reliability . These abstract parameters are to be mapped into the actual service parameters of the particular networks the datagram traverses . 	231	0
791	Time to Live	The time to live is set by the sender to the maximum time the datagram is allowed to be in the internet system . If the datagram is in the internet system longer than the time to live , then the datagram must be destroyed . 	122	0
791	Options	The options are optional in each datagram , but required in implementations . That is , the presence or absence of an option is the choice of the sender , but each internet module must be able to parse every option . There can be several options present in the option field . 	400	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Pointer	Pointer 	302	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Gateway Internet Address	Address of the gateway to which traffic for the network specified in the internet destination network field of the original datagram's data should be sent . 	230	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . If the total length is odd , the received data is padded with one octet of zeros for computing the checksum . This checksum may be replaced in the future . 	301	0
792	Identifier	If code = 0 , an identifier to aid in matching echos and replies , may be zero . 	302	0
792	Sequence Number	If code = 0 , a sequence number to aid in matching echos and replies , may be zero . 	201	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Identifier	If code = 0 , an identifier to aid in matching timestamp and replies , may be zero . 	302	0
792	Sequence Number	If code = 0 , a sequence number to aid in matching timestamp and replies , may be zero . 	201	0
792	Type	Type 	240	0
792	Code	Code 	231	0
792	Checksum	The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
792	Identifier	If code = 0 , an identifier to aid in matching request and replies , may be zero . 	302	0
792	Sequence Number	If code = 0 , a sequence number to aid in matching request and replies , may be zero . 	200	0
793	Source Port	Source Port : 16 bits 	302	0
793	Destination Port	Destination Port : 16 bits 	400	0
793	Sequence Number	The sequence number of the first data octet in this segment ( except when SYN is present ). If SYN is present the sequence number is the initial sequence number ( ISN ) and the first data octet is ISN+1 . 	201	0
793	Acknowledgment Number	If the ACK control bit is set this field contains the value of the next sequence number the sender of the segment is expecting to receive . Once a connection is established this is always sent . 	201	0
793	Data Offset	The number of 32 bit words in the TCP Header . This indicates where the data begins . The TCP header ( even one including options ) is an integral number of 32 bits long . 	110	0
793	Reserved	Reserved : 6 bits 	500	0
793	URG	URG : Urgent Pointer field significant ACK : Acknowledgment field significant PSH : Push Function RST : Reset the connection SYN : Synchronize sequence numbers FIN : No more data from sender 	240	0
793	Window	The number of data octets beginning with the one indicated in the acknowledgment field which the sender of this segment is willing to accept . 	110	0
793	Checksum	The checksum field is the 16 bit one's complement of the one's complement sum of all 16 bit words in the header and text . If a segment contains an odd number of header and text octets to be checksummed , the last octet is padded on the right with zeros to form a 16 bit word for checksum purposes . The pad is not transmitted as part of the segment . While computing the checksum , the checksum field itself is replaced with zeros . 	301	0
793	Urgent Pointer	This field communicates the current value of the urgent pointer as a positive offset from the sequence number in this segment . The urgent pointer points to the sequence number of the octet following the urgent data . This field is only be interpreted in segments with the URG control bit set . 	110	0
793	Options	Options may occupy space at the end of the TCP header and are a multiple of 8 bits in length . All options are included in the checksum . An option may begin on any octet boundary . There are two cases for the format of an option : 	110	0
793	Padding	The TCP header padding is used to ensure that the TCP header ends and data begins on a 32 bit boundary . The padding is composed of zeros . 	302	0
793	SYN	SYN-SENT - represents waiting for a matching connection request after having sent a connection request . 	201	0
793	SYN	SYN-RECEIVED - represents waiting for a confirming connection request acknowledgment after having both received and sent a connection request . 	121	0
793	FIN	FIN-WAIT-1 - represents waiting for a connection termination request from the remote TCP , or an acknowledgment of the connection termination request previously sent . 	121	0
793	FIN	FIN-WAIT-2 - represents waiting for a connection termination request from the remote TCP . 	110	0
823	Gateway Type	Gateway Type 12 ( decimal ) 	231	0
823	Gateway Type	Gateway Type Acknowledgments are type 2 . Negative acknowledgments are type 10 . 	240	0
823	Gateway Type	Gateway Type 8 for echo message; 0 for echo reply . 	231	0
823	Gateway Type	Gateway Type 9 	240	0
869	.	HMP messages are sent using the version 4 IP header as described in RFC-791 " Internet Protocol ." The HMP protocol number is 20 ( decimal ). The time to live field should be set to a reasonable value for the hosts being monitored . 	121	0
869	Trap ID	This is usually the program counter at the trap . The ID identifies the trap , and does not have to be a program counter , provided it uniquely identifies the trap . 	230	0
869	Trap ID	This is ( usually ) the program counter at the trap . The ID identifies the trap , and does not have to be a program counter , provided that it uniquely identifies the trap . 	230	0
869	Version Number	Version Number 	220	0
869	Version Number	Version Number 	220	0
869	Gateway Version #	Gateway Version # 	220	0
869	Size of Trap Entry	The size in 16-bit words of the trap entry , not including the size field . 	100	0
869	Time of Trap	Time of Trap 	121	0
869	Trap ID	Trap ID 	202	0
869	Process ID	Process ID 	202	0
869	Count of this Trap	Count of this Trap 	202	0
869	Version Number	Version Number 	220	0
869	Patch Version Number	Patch Version Number 	220	0
869	Time Since Gateway Restart	Time Since Gateway Restart 	121	0
869	Measurement Flags	Flags that , if set , indicate which measurements are turned on . Current values are : 	301	0
869	Memory Idle	The number of bytes of buffer memory that have been allocated but are currently idle . 	400	0
869	Memory Free	The number of bytes of buffer memory that has not been allocated . 	400	0
869	Buffers	Buffers 	231	0
869	Data Size for Interface	Data Size for Interface 	400	0
869	Interface Address	Interface Address 	230	0
869	Neighbor Address	Neighbor Address 	230	0
869	Gateway Version Number	Gateway Version Number 	220	0
869	Number of Interfaces	Number of Interfaces 	400	0
869	Number of Neighbors	Number of Neighbors 	202	0
869	Number of Host Unreachable	The number of packets dropped because the Host was unreachable . 	302	0
869	Number of Net Unreachable	The number of packets dropped because the Network was unreachable . 	303	0
869	Interface Address	Interface Address 	230	0
869	Packets Dropped on Input	The number of packets on input to this interface because there were not enough buffers . 	400	0
869	Count of IP Errors	Count of IP Errors 	231	0
869	Count of Datagrams for Us	Count of Datagrams for Us 	400	0
869	Datagrams to be Forwarded	The number of datagrams were not for this gateway and should be sent out another interface . 	303	0
869	Count of Datagrams Looped	The number of datagrams that were received on and sent out of this interface . 	202	0
869	Count of Bytes Input	Count of Bytes Input 	301	0
869	Count of Datagrams From Us	Count of Datagrams From Us 	400	0
869	Count that were Forwarded	Count that were Forwarded 	303	0
869	Count of Local Net Dropped	The number of packets that were dropped because of local network flow control restrictions . 	202	0
869	Count of Queue full Dropped	The number of packets that were dropped because the output queue was full . 	202	0
869	Count of Bytes Output	Count of Bytes Output 	302	0
869	Neighbor Address	Neighbor Address 	230	0
869	Count of Routing Updates TO	Count of Routing Updates TO 	202	0
869	Count of Routing Updates FROM	The number of routing updates received from this neighbor gateway . 	202	0
869	Datagrams Local Net Dropped	The number of datagrams dropped to this neighbor gateway because of local network flow control restrictions . 	231	0
869	Datagrams Queue full Dropped	The number of datagrams dropped to this neighbor because the output queue was full . 	231	0
869	Count of Bytes send to Neighbor	Count of Bytes send to Neighbor 	302	0
869	Gateway Version Number	Gateway Version Number 	220	0
869	Overflow counter	Overflow counter 	400	0
869	Collection Time in Min	The time period in minutes in which the HTM data is being collected . 	121	0
869	Number of HTM entries	Number of HTM entries 	231	0
869	IP Source Address	IP Source Address 	230	0
869	IP Destination Address	IP Destination Address 	230	0
869	IP Protocol	IP Protocol 	231	0
869	Counter for SRC -> DST datagrams	The number of datagrams sent in the Source to Destination address direction . 	230	0
869	Counter for DST -> SRC datagrams	The number of datagrams sent in the Destination to Source address direction . 	202	0
869	Gateway Version #	Gateway Version # 	220	0
869	Interface Address	Interface Address 	230	0
869	Neighbor Address	Neighbor Address 	230	0
869	Distance	The distance in hops to this network . Zero hops means that the network is directly connected to this gateway . A negative number means that the network is currently unreachable . 	100	0
869	Neighbor #	The neighbor gateway that is the next hop to reach this network . This is an index into the previous information on this gateway's neighbor gateways . This field is only valid if the Distance is greater than zero . 	230	0
904	EGP Version #	EGP Version # assigned number identifying the EGP version ( currently 2 ) 	220	0
904	Type	Type identifies the message type 	240	0
904	Code	Code identifies the message code ( subtype ) 	231	0
904	Status	Status contains message-dependent status information 	230	0
904	Checksum	Checksum The EGP checksum is the 16-bit one's complement of the one's complement sum of the EGP message starting with the EGP version number field . When computing the checksum the checksum field itself should be zero . 	301	0
904	Autonomous System #	Autonomous System # assigned number identifying the particular autonomous system 	231	0
904	Sequence #	Sequence # send state variable ( commands ) or receive state variable ( responses and indications ) 	301	0
904	Type	Type 3 	240	0
904	Code	Code 0 Request command 1 Confirm response 2 Refuse response 3 Cease command 4 Cease-ack response 	240	0
904	Status	Status ( see below ) 0 unspecified 1 active mode 2 passive mode 3 insufficient resources 4 administratively prohibited 5 going down 6 parameter problem 7 protocol violation 	240	0
904	Hello Interval	Hello Interval minimum Hello command polling interval ( seconds ) 	120	0
904	Poll Interval	Poll Interval minumum Poll command polling interval ( seconds ) 	120	0
904	Type	Type 5 	240	0
904	Code	Code 0 Hello command 1 I-H-U response 	302	0
904	Status	Status 0 indeterminate 1 Up state 2 Down state Exterior Gateway Protocol Formal Specification Page 21 D.L . Mills 	240	0
904	Type	Type 2 	240	0
904	Code	Code 0 	302	0
904	Status	Status 0 indeterminate 1 Up state 2 Down state 	240	0
904	IP Source Network	IP Source Network IP network number of the network about which reachability information is being requested ( coded as 1 , 2 or 3 octets , left justified with trailing zeros ) Exterior Gateway Protocol Formal Specification Page 22 D.L . Mills 	230	0
904	Type	Type 1 	240	0
904	Code	Code 0 	302	0
904	Status	Status 0 indeterminate 1 Up state 2 Down state 128 unsolicited message bit 	240	0
904	IP Source Network	IP Source Network IP network number of the network about which reachability information is being supplied ( coded as 1 , 2 or 3 octets , left justified with trailing zeros ) 	230	0
904	Type	Type 8 	240	0
904	Code	Code 0 	302	0
904	Status	Status 0 indeterminate 1 Up state 2 Down state 128 unsolicited message bit 	240	0
904	Reason	Reason ( see below ) 0 unspecified 1 bad EGP header format 2 bad EGP data field format 3 reachability info unavailable 4 excessive polling rate 5 no response 	240	0
917	Type	Type 	240	0
917	Code	Code 	231	0
917	Checksum	Checksum 	301	0
917	Identifier	Identifier 	202	0
917	Sequence Number	Sequence Number 	200	0
950	Type	Type 	240	0
950	Code	Code 	231	0
950	Checksum	Checksum 	301	0
950	Identifier	Identifier 	202	0
950	Sequence Number	A sequence number to aid in matching requests and replies , may be zero . 	200	0
950	Address Mask	Address Mask 	230	0
958	Status	This is a six-bit code indicating the status of the local clock . Values are assigned to indicate whether it is operating correctly or in one of several error states . 	121	0
958	Precision	This is a 16-bit signed integer indicating the precision of the local clock , in seconds to the nearest power of two . For instance , a 60-Hz line-frequency clock would be assigned the value - 6 , while a 1000-Hz crystal clock would be assigned the value - 10 . 	121	0
958	Estimated Error	This is a 32-bit fixed-point number indicating the estimated error of the local clock at the time last set . The value is in seconds , with fraction point between bits 15 and 16 , and is computed by the sender based on the reported error of the reference clock , the precision and drift rate of the local clock and the time the local clock was last set . For statistical purposes this quantity can be assumed equal to the estimated or computed standard deviation , as described in [ 12 ]. 	121	0
958	Estimated Drift Rate	This is a 32-bit signed fixed-point number indicating the estimated drift rate of the local clock . The value is dimensionless , with fraction point to the left of the high-order bit . While for most purposes this value can be estimated based on the hardware characteristics , it is possible to compute it quite accurately , as described in [ 12 ]. 	121	0
958	Reference Clock Identifier	This is a 32-bit code identifying the particular reference clock . The interpretation of its value depends on value of Reference Clock Type . In the case of a primary clock locally synchronized to Standard Time ( type 1 ), the value is an ASCII string identifying the clock . In the case of a secondary clock remotely synchronized to an Internet host via NTP ( type 2 ), the value is the 32-bit Internet address of that host . In other cases the value is undefined . 	121	0
958	Source Port	UDP source port number . In the case of unsymmetric mode and a client request this field is assigned by the client host , while for a server reply it is copied from the Destination Port field of the client request . In the case of symmetric mode , both the Source Port and Destination Port fields are assigned the NTP service-port number 123 . 	400	0
958	Destination Port	UDP destination port number . In the case of unsymmetric mode and a client request this field is assigned the NTP service-port number 123 , while for a server reply it is copied form the Source Port field of the client request . In the case of symmetric mode , both the Source Port and Destination Port fields are assigned the NTP service-port number 123 . 	400	0
958	Length	Length 	100	0
958	Checksum	Checksum 	301	0
958	LI	Code warning of impending leap-second to be inserted at the end of the last day of the current month . Bits are coded as follows : 	240	0
958	Status	Status 	302	0
958	Type	Reference Clock Type ( Type ) 	302	0
958	Precision	Signed integer in the range + 32 to - 32 indicating the precision of the local clock , in seconds to the nearest power of two . 	121	0
958	Estimated Error	Fixed-point number indicating the estimated error of the local clock at the time last set , in seconds with fraction point between bits 15 and 16 . 	121	0
958	Estimated Drift Rate	Signed fixed-point number indicating the estimated drift rate of the local clock , in dimensionless units with fraction point to the left of the high-order bit . 	121	0
958	Reference Clock Identifier	Reference Clock Identifier 	202	0
959	d	String of n data bytes d(1 ),..., d(n ) Count n must be positive . 	302	0
959	n	String of n data bytes d(1 ),..., d(n ) Count n must be positive . 	302	0
966	Type	Type 	240	0
966	Code	For a Create Group Request message , the Code field indicates if the group is to be restricted : 	231	0
966	Checksum	The checksum is the 16-bit one's complement of the one's complement sum of the IGMP message starting with the IGMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
966	Identifier	Identifier 	202	0
966	Sequence Number	Sequence Number 	200	0
966	Group Address	Group Address 	230	0
966	Access Key	Access Key 	230	0
966	Type	Type 	240	0
966	Code	Code 	231	0
966	Checksum	The checksum is the 16-bit one's complement of the one's complement sum of the IGMP message starting with the IGMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
966	Identifier	Identifier 	230	0
966	Sequence Number	Sequence Number 	200	0
966	Group Address	Group Address 	230	0
966	Access Key	For a Join Group Request message , the access key allocated when the group was created ( 0 for unrestricted groups ). 	230	0
966	Type	Type 	240	0
966	Code	Code 	231	0
966	Checksum	The checksum is the 16-bit one's complement of the one's complement sum of the IGMP message starting with the IGMP Type . For computing the checksum , the checksum field should be zero . This checksum may be replaced in the future . 	301	0
966	Identifier	Identifier 	202	0
966	Sequence Number	Sequence Number 	200	0
966	Group Address	Group Address 	230	0
983	vrsn	1 . vrsn 8 bits 	240	0
983	packet length	2 . packet length 16 bits ( min=8 , max=65535 ) 	100	0
983	code	4 . code 4 bits 	240	0
983	credit	5 . credit 4 bits 	240	0
983	source reference	7 . source reference 16 bits 	240	0
983	class	8 . class 4 bits 	240	0
983	header length	10 . variable data ( header length - 6 ) octets 	400	0
983	packet length	11 . user data ( packet length - header length - 5 ) octets 	240	0
983	reason	8 . reason 8 bits 	240	0
988	Type	Type 	240	0
988	Code	In a Create Group Request message , the code field indicates if the new host group is to be public or private : 	210	0
988	Checksum	The checksum is the 16-bit one's complement of the one's complement sum of the IGMP message starting with the IGMP Type . For computing the checksum , the checksum field should be zero . 	301	0
988	Identifier	In a Confirm Group Request message , the identifier field contains zero . 	301	0
988	Group Address	In a Create Group Request message , the group address field contains zero . 	230	0
988	Access Key	Access Key 	230	0
1002	NAME_TRN_ID	NAME_TRN_ID Transaction ID for Name Service Transaction . Requestor places a unique value for each active transaction . Responder puts NAME_TRN_ID value from request packet in response packet . 	231	0
1002	OPCODE	OPCODE Packet type code , see table below . 	231	0
1002	NM_FLAGS	NM_FLAGS Flags for operation , see table below . 	231	0
1002	RCODE	RCODE Result codes of request . Table of RCODE values for each response packet below . 	231	0
1002	QDCOUNT	QDCOUNT Unsigned 16 bit integer specifying the number of entries in the question section of a Name 	231	0
1002	ANCOUNT	ANCOUNT Unsigned 16 bit integer specifying the number of resource records in the answer section of a Name Service packet . 	231	0
1002	NSCOUNT	NSCOUNT Unsigned 16 bit integer specifying the number of resource records in the authority section of a Name Service packet . 	231	0
1002	ARCOUNT	ARCOUNT Unsigned 16 bit integer specifying the number of resource records in the additional records section of a Name Service packet . 	231	0
1002	OPCODE	OPCODE 1-4 Operation specifier : 0 = query 5 = registration 6 = release 7 = WACK 8 = refresh 	240	0
1002	QUESTION_NAME	QUESTION_NAME The compressed name representation of the NetBIOS name for the request . 	230	0
1002	QUESTION_TYPE	QUESTION_TYPE The type of request . The values for this field are specified for each request . 	231	0
1002	QUESTION_CLASS	QUESTION_CLASS The class of the request . The values for this field are specified for each request . 	231	0
1002	RR_NAME	RR_NAME The compressed name representation of the NetBIOS name corresponding to this resource record . 	230	0
1002	RR_TYPE	RR_TYPE Resource record type code 	231	0
1002	RR_CLASS	RR_CLASS Resource record class code 	231	0
1002	TTL	TTL The Time To Live of a the resource record's name . 	120	0
1002	RDLENGTH	RDLENGTH Unsigned 16 bit integer that specifies the number of bytes in the RDATA field . 	100	0
1002	RDATA	RDATA RR_CLASS and RR_TYPE dependent field . Contains the resource information for the NetBIOS name . 	231	0
1002	FLAGS	The TYPE , FLAGS , and LENGTH fields are present in every session packet . 	231	0
1002	TTL	adjust refresh timeout value , TTL , for this name; return success; /* name can be added */ 	301	0
1006	vrsn	vrsn 8 bits 	302	0
1006	packet length	packet length 16 bits ( min=7 , max=65535 ) 	100	0
1042	B	IEEE 802 networks may be used as IP networks of any class ( A , B , or C ). These systems use two Link Service Access Point ( LSAP ) fields of the LLC header in much the same way the ARPANET uses the " link " field . Further , there is an extension of the LLC header called the Sub-Network Access Protocol ( SNAP ). 	231	0
1042	B	The Broadcast Indicators are used to indicate the routing desired for a particular frame . A frame may be routed through a single specified route , through every distinct non-repeating route in a multi-ring network , or through a single route determined by a spanning tree algorithm such that the frame appears on every ring exactly once . The values which may be used at this time are ( in binary ): 	200	0
1042	LTH	The Length bits are used to indicate the length or the RI field , including the RC and RD fields . Only even values between 2 and 30 inclusive are allowed . 	100	0
1042	D	The D bit specifies the order of the RD fields . If D equals 1 , the routing-designator fields are specified in reverse order . 	210	0
1042	LF	The LF bits specify the maximum MTU supported by all bridges along a specific route . All multi-ring broadcast frames should be transmitted with a value at least as large as the supported MTU . The values used are : 	200	0
1042	LF	LF ( binary ) MAC MTU IP MTU 	231	0
1042	r	These bits are reserved for future use and must be set to 0 by the transmitter and ignored by the receiver . 	500	0
